Domain,Area,Element,Item,Year,Unit,Value
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2017,hg/ha,75390.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2018,hg/ha,75396.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2019,hg/ha,75192.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,hg/ha,75205.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,hg/ha,76075.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,hg/ha,76855.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,hg/ha,76831.0
Crops,Kenya,Yield,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2024,hg/ha,76807.0
Crops,Kenya,Yield,"Ginger, raw",1989,hg/ha,25000.0
Crops,Kenya,Yield,"Ginger, raw",1990,hg/ha,21951.0
Crops,Kenya,Yield,"Ginger, raw",1991,hg/ha,25625.0
Crops,Kenya,Yield,"Ginger, raw",1992,hg/ha,30000.0
Crops,Kenya,Yield,"Ginger, raw",1993,hg/ha,30769.0
Crops,Kenya,Yield,"Ginger, raw",1994,hg/ha,28382.0
Crops,Kenya,Yield,"Ginger, raw",1995,hg/ha,27273.0
Crops,Kenya,Yield,"Ginger, raw",1996,hg/ha,31379.0
Crops,Kenya,Yield,"Ginger, raw",1997,hg/ha,30769.0
Crops,Kenya,Yield,"Ginger, raw",1998,hg/ha,34649.0
Crops,Kenya,Yield,"Ginger, raw",1999,hg/ha,36020.0
Crops,Kenya,Yield,"Ginger, raw",2000,hg/ha,27273.0
Crops,Kenya,Yield,"Ginger, raw",2001,hg/ha,38634.0
Crops,Kenya,Yield,"Ginger, raw",2002,hg/ha,40389.0
Crops,Kenya,Yield,"Ginger, raw",2003,hg/ha,42057.0
Crops,Kenya,Yield,"Ginger, raw",2004,hg/ha,47191.0
Crops,Kenya,Yield,"Ginger, raw",2005,hg/ha,52164.0
Crops,Kenya,Yield,"Ginger, raw",2006,hg/ha,55697.0
Crops,Kenya,Yield,"Ginger, raw",2007,hg/ha,49792.0
Crops,Kenya,Yield,"Ginger, raw",2008,hg/ha,53082.0
Crops,Kenya,Yield,"Ginger, raw",2009,hg/ha,56383.0
Crops,Kenya,Yield,"Ginger, raw",2010,hg/ha,64971.0
Crops,Kenya,Yield,"Ginger, raw",2011,hg/ha,52308.0
Crops,Kenya,Yield,"Ginger, raw",2012,hg/ha,137083.0
Crops,Kenya,Yield,"Ginger, raw",2013,hg/ha,132000.0
Crops,Kenya,Yield,"Ginger, raw",2014,hg/ha,92087.0
Crops,Kenya,Yield,"Ginger, raw",2015,hg/ha,89140.0
Crops,Kenya,Yield,"Ginger, raw",2016,hg/ha,85342.0
Crops,Kenya,Yield,"Ginger, raw",2017,hg/ha,70339.0
Crops,Kenya,Yield,"Ginger, raw",2018,hg/ha,51552.0
Crops,Kenya,Yield,"Ginger, raw",2019,hg/ha,91454.0
Crops,Kenya,Yield,"Ginger, raw",2020,hg/ha,194568.0
Crops,Kenya,Yield,"Ginger, raw",2021,hg/ha,119301.0
Crops,Kenya,Yield,"Ginger, raw",2022,hg/ha,120961.0
Crops,Kenya,Yield,"Ginger, raw",2023,hg/ha,240000.0
Crops,Kenya,Yield,"Ginger, raw",2024,hg/ha,102115.0
Crops,Kenya,Yield,Green garlic,1961,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1962,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1963,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1964,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1965,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1966,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1967,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1968,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1969,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1970,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1971,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1972,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1973,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1974,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1975,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1976,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1977,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1978,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1979,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1980,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1981,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1982,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1983,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1984,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1985,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1986,hg/ha,152174.0
Crops,Kenya,Yield,Green garlic,1987,hg/ha,148000.0
Crops,Kenya,Yield,Green garlic,1988,hg/ha,142857.0
Crops,Kenya,Yield,Green garlic,1989,hg/ha,143333.0
Crops,Kenya,Yield,Green garlic,1990,hg/ha,152000.0
Crops,Kenya,Yield,Green garlic,1991,hg/ha,140000.0
Crops,Kenya,Yield,Green garlic,1992,hg/ha,89403.0
Crops,Kenya,Yield,Green garlic,1993,hg/ha,140000.0
Crops,Kenya,Yield,Green garlic,1994,hg/ha,84718.0
Crops,Kenya,Yield,Green garlic,1995,hg/ha,74097.0
Crops,Kenya,Yield,Green garlic,1996,hg/ha,89381.0
Crops,Kenya,Yield,Green garlic,1997,hg/ha,108677.0
Crops,Kenya,Yield,Green garlic,1998,hg/ha,103889.0
Crops,Kenya,Yield,Green garlic,1999,hg/ha,83248.0
Crops,Kenya,Yield,Green garlic,2000,hg/ha,66954.0
Crops,Kenya,Yield,Green garlic,2001,hg/ha,62672.0
Crops,Kenya,Yield,Green garlic,2002,hg/ha,70035.0
Crops,Kenya,Yield,Green garlic,2003,hg/ha,97614.0
Crops,Kenya,Yield,Green garlic,2004,hg/ha,66667.0
Crops,Kenya,Yield,Green garlic,2005,hg/ha,150000.0
Crops,Kenya,Yield,Green garlic,2006,hg/ha,150000.0
Crops,Kenya,Yield,Green garlic,2007,hg/ha,150000.0
Crops,Kenya,Yield,Green garlic,2008,hg/ha,185897.0
Crops,Kenya,Yield,Green garlic,2009,hg/ha,187103.0
Crops,Kenya,Yield,Green garlic,2010,hg/ha,265533.0
Crops,Kenya,Yield,Green garlic,2011,hg/ha,238708.0
Crops,Kenya,Yield,Green garlic,2012,hg/ha,56605.0
Crops,Kenya,Yield,Green garlic,2013,hg/ha,95649.0
Crops,Kenya,Yield,Green garlic,2014,hg/ha,110526.0
Crops,Kenya,Yield,Green garlic,2015,hg/ha,120293.0
Crops,Kenya,Yield,Green garlic,2016,hg/ha,124236.0
Crops,Kenya,Yield,Green garlic,2017,hg/ha,109824.0
Crops,Kenya,Yield,Green garlic,2018,hg/ha,97779.0
Crops,Kenya,Yield,Green garlic,2019,hg/ha,176113.0
Crops,Kenya,Yield,Green garlic,2020,hg/ha,157230.0
Crops,Kenya,Yield,Green garlic,2021,hg/ha,160458.0
Crops,Kenya,Yield,Green garlic,2022,hg/ha,116283.0
Crops,Kenya,Yield,Green garlic,2023,hg/ha,126400.0
Crops,Kenya,Yield,Green garlic,2024,hg/ha,114221.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1961,hg/ha,5971.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1962,hg/ha,5994.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1963,hg/ha,5995.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1964,hg/ha,5997.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1965,hg/ha,5968.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1966,hg/ha,5968.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1967,hg/ha,6005.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1968,hg/ha,6065.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1969,hg/ha,5635.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1970,hg/ha,7500.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1971,hg/ha,6030.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1972,hg/ha,5714.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1973,hg/ha,5882.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1974,hg/ha,6000.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1975,hg/ha,6000.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1976,hg/ha,6077.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1977,hg/ha,6077.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1978,hg/ha,6000.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1979,hg/ha,5889.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1980,hg/ha,5775.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1981,hg/ha,7143.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1982,hg/ha,4942.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1983,hg/ha,6000.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1984,hg/ha,6364.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1985,hg/ha,6538.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1986,hg/ha,6429.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1987,hg/ha,6429.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1988,hg/ha,6369.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1989,hg/ha,6262.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1990,hg/ha,3202.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1991,hg/ha,7318.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1992,hg/ha,6111.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1993,hg/ha,7279.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1994,hg/ha,6500.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1995,hg/ha,6111.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1996,hg/ha,10346.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1997,hg/ha,6403.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1998,hg/ha,15664.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",1999,hg/ha,17582.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2000,hg/ha,17647.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2001,hg/ha,14371.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2002,hg/ha,14384.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2003,hg/ha,14104.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2004,hg/ha,13321.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2005,hg/ha,11958.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2006,hg/ha,12926.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2007,hg/ha,13028.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2008,hg/ha,9023.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2009,hg/ha,10394.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2010,hg/ha,5647.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2011,hg/ha,9481.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2012,hg/ha,15036.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2013,hg/ha,54342.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2014,hg/ha,25982.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2015,hg/ha,25756.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2016,hg/ha,18668.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2017,hg/ha,15534.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2018,hg/ha,11563.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2019,hg/ha,9686.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2020,hg/ha,10004.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2021,hg/ha,9035.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2022,hg/ha,12949.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2023,hg/ha,11470.0
Crops,Kenya,Yield,"Groundnuts, excluding shelled",2024,hg/ha,9361.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1986,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1987,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1988,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1989,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1990,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1991,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1992,hg/ha,66341.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1993,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1994,hg/ha,79483.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1995,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1996,hg/ha,54406.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1997,hg/ha,54293.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1998,hg/ha,53965.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,1999,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2000,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2001,hg/ha,51433.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2002,hg/ha,51089.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2003,hg/ha,50746.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2004,hg/ha,50418.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2005,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2006,hg/ha,50000.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2007,hg/ha,49430.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2008,hg/ha,49073.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2009,hg/ha,48717.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2010,hg/ha,48360.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2011,hg/ha,48004.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2012,hg/ha,43750.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2013,hg/ha,43750.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2014,hg/ha,45318.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2015,hg/ha,45360.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2016,hg/ha,44766.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2017,hg/ha,44278.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2018,hg/ha,44797.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2019,hg/ha,46610.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2020,hg/ha,43888.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2021,hg/ha,46183.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2022,hg/ha,46163.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2023,hg/ha,45950.0
Crops,Kenya,Yield,Leeks and other alliaceous vegetables,2024,hg/ha,46515.0
Crops,Kenya,Yield,Lemons and limes,1977,hg/ha,33333.0
Crops,Kenya,Yield,Lemons and limes,1978,hg/ha,33333.0
Crops,Kenya,Yield,Lemons and limes,1979,hg/ha,37736.0
Crops,Kenya,Yield,Lemons and limes,1980,hg/ha,37736.0
Crops,Kenya,Yield,Lemons and limes,1981,hg/ha,41667.0
Crops,Kenya,Yield,Lemons and limes,1982,hg/ha,44444.0
Crops,Kenya,Yield,Lemons and limes,1983,hg/ha,60000.0
Crops,Kenya,Yield,Lemons and limes,1984,hg/ha,58621.0
Crops,Kenya,Yield,Lemons and limes,1985,hg/ha,62857.0
Crops,Kenya,Yield,Lemons and limes,1986,hg/ha,72500.0
Crops,Kenya,Yield,Lemons and limes,1987,hg/ha,68889.0
Crops,Kenya,Yield,Lemons and limes,1988,hg/ha,70000.0
Crops,Kenya,Yield,Lemons and limes,1989,hg/ha,70909.0
Crops,Kenya,Yield,Lemons and limes,1990,hg/ha,72727.0
Crops,Kenya,Yield,Lemons and limes,1991,hg/ha,81667.0
Crops,Kenya,Yield,Lemons and limes,1992,hg/ha,90769.0
Crops,Kenya,Yield,Lemons and limes,1993,hg/ha,92308.0
Crops,Kenya,Yield,Lemons and limes,1994,hg/ha,92857.0
Crops,Kenya,Yield,Lemons and limes,1995,hg/ha,92000.0
Crops,Kenya,Yield,Lemons and limes,1996,hg/ha,93750.0
Crops,Kenya,Yield,Lemons and limes,1997,hg/ha,106250.0
Crops,Kenya,Yield,Lemons and limes,1998,hg/ha,108235.0
Crops,Kenya,Yield,Lemons and limes,1999,hg/ha,116471.0
Crops,Kenya,Yield,Lemons and limes,2000,hg/ha,120000.0
Crops,Kenya,Yield,Lemons and limes,2001,hg/ha,122222.0
Crops,Kenya,Yield,Lemons and limes,2002,hg/ha,125263.0
Crops,Kenya,Yield,Lemons and limes,2003,hg/ha,128421.0
Crops,Kenya,Yield,Lemons and limes,2004,hg/ha,139000.0
Crops,Kenya,Yield,Lemons and limes,2005,hg/ha,132381.0
Crops,Kenya,Yield,Lemons and limes,2006,hg/ha,129091.0
Crops,Kenya,Yield,Lemons and limes,2007,hg/ha,130435.0
Crops,Kenya,Yield,Lemons and limes,2008,hg/ha,128000.0
Crops,Kenya,Yield,Lemons and limes,2009,hg/ha,130690.0
Crops,Kenya,Yield,Lemons and limes,2010,hg/ha,128124.0
Crops,Kenya,Yield,Lemons and limes,2011,hg/ha,97016.0
Crops,Kenya,Yield,Lemons and limes,2012,hg/ha,93554.0
Crops,Kenya,Yield,Lemons and limes,2013,hg/ha,143663.0
Crops,Kenya,Yield,Lemons and limes,2014,hg/ha,95536.0
Crops,Kenya,Yield,Lemons and limes,2015,hg/ha,97507.0
Crops,Kenya,Yield,Lemons and limes,2016,hg/ha,109804.0
Crops,Kenya,Yield,Lemons and limes,2017,hg/ha,80697.0
Crops,Kenya,Yield,Lemons and limes,2018,hg/ha,78014.0
Crops,Kenya,Yield,Lemons and limes,2019,hg/ha,85476.0
Crops,Kenya,Yield,Lemons and limes,2020,hg/ha,213067.0
Crops,Kenya,Yield,Lemons and limes,2021,hg/ha,125233.0
Crops,Kenya,Yield,Lemons and limes,2022,hg/ha,80593.0
Crops,Kenya,Yield,Lemons and limes,2023,hg/ha,112571.0
Crops,Kenya,Yield,Lemons and limes,2024,hg/ha,110542.0
Crops,Kenya,Yield,"Lentils, dry",1991,hg/ha,8000.0
Crops,Kenya,Yield,"Lentils, dry",1992,hg/ha,8571.0
Crops,Kenya,Yield,"Lentils, dry",1993,hg/ha,9333.0
Crops,Kenya,Yield,"Lentils, dry",1994,hg/ha,10000.0
Crops,Kenya,Yield,"Lentils, dry",1995,hg/ha,11111.0
Crops,Kenya,Yield,"Lentils, dry",1996,hg/ha,8000.0
Crops,Kenya,Yield,"Lentils, dry",1997,hg/ha,8419.0
Crops,Kenya,Yield,"Lentils, dry",1998,hg/ha,8750.0
Crops,Kenya,Yield,"Lentils, dry",1999,hg/ha,8571.0
Crops,Kenya,Yield,"Lentils, dry",2000,hg/ha,8333.0
Crops,Kenya,Yield,"Lentils, dry",2001,hg/ha,6000.0
Crops,Kenya,Yield,"Lentils, dry",2002,hg/ha,7692.0
Crops,Kenya,Yield,"Lentils, dry",2003,hg/ha,6857.0
Crops,Kenya,Yield,"Lentils, dry",2004,hg/ha,6818.0
Crops,Kenya,Yield,"Lentils, dry",2005,hg/ha,6667.0
Crops,Kenya,Yield,"Lentils, dry",2006,hg/ha,6667.0
Crops,Kenya,Yield,"Lentils, dry",2007,hg/ha,6818.0
Crops,Kenya,Yield,"Lentils, dry",2008,hg/ha,6786.0
Crops,Kenya,Yield,"Lentils, dry",2009,hg/ha,6667.0
Crops,Kenya,Yield,"Lentils, dry",2010,hg/ha,6875.0
Crops,Kenya,Yield,"Lentils, dry",2011,hg/ha,6765.0
Crops,Kenya,Yield,"Lentils, dry",2012,hg/ha,7692.0
Crops,Kenya,Yield,"Lentils, dry",2013,hg/ha,7885.0
Crops,Kenya,Yield,"Lentils, dry",2014,hg/ha,7667.0
Crops,Kenya,Yield,"Lentils, dry",2015,hg/ha,7697.0
Crops,Kenya,Yield,"Lentils, dry",2016,hg/ha,7949.0
Crops,Kenya,Yield,"Lentils, dry",2017,hg/ha,8095.0
Crops,Kenya,Yield,"Lentils, dry",2018,hg/ha,7882.0
Crops,Kenya,Yield,"Lentils, dry",2019,hg/ha,7972.0
Crops,Kenya,Yield,"Lentils, dry",2020,hg/ha,7978.0
Crops,Kenya,Yield,"Lentils, dry",2021,hg/ha,7942.0
Crops,Kenya,Yield,"Lentils, dry",2022,hg/ha,7964.0
Crops,Kenya,Yield,"Lentils, dry",2023,hg/ha,7961.0
Crops,Kenya,Yield,"Lentils, dry",2024,hg/ha,7956.0
Crops,Kenya,Yield,Lettuce and chicory,1991,hg/ha,80000.0
Crops,Kenya,Yield,Lettuce and chicory,1992,hg/ha,95882.0
Crops,Kenya,Yield,Lettuce and chicory,1993,hg/ha,85714.0
Crops,Kenya,Yield,Lettuce and chicory,1994,hg/ha,117617.0
Crops,Kenya,Yield,Lettuce and chicory,1995,hg/ha,81905.0
Crops,Kenya,Yield,Lettuce and chicory,1996,hg/ha,97600.0
Crops,Kenya,Yield,Lettuce and chicory,1997,hg/ha,97636.0
Crops,Kenya,Yield,Lettuce and chicory,1998,hg/ha,52143.0
Crops,Kenya,Yield,Lettuce and chicory,1999,hg/ha,96632.0
Crops,Kenya,Yield,Lettuce and chicory,2000,hg/ha,88171.0
Crops,Kenya,Yield,Lettuce and chicory,2001,hg/ha,110636.0
Crops,Kenya,Yield,Lettuce and chicory,2002,hg/ha,100000.0
Crops,Kenya,Yield,Lettuce and chicory,2003,hg/ha,86667.0
Crops,Kenya,Yield,Lettuce and chicory,2004,hg/ha,81818.0
Crops,Kenya,Yield,Lettuce and chicory,2005,hg/ha,85714.0
Crops,Kenya,Yield,Lettuce and chicory,2006,hg/ha,105391.0
Crops,Kenya,Yield,Lettuce and chicory,2007,hg/ha,108986.0
Crops,Kenya,Yield,Lettuce and chicory,2008,hg/ha,114199.0
Crops,Kenya,Yield,Lettuce and chicory,2009,hg/ha,134412.0
Crops,Kenya,Yield,Lettuce and chicory,2010,hg/ha,91494.0
Crops,Kenya,Yield,Lettuce and chicory,2011,hg/ha,135111.0
Crops,Kenya,Yield,Lettuce and chicory,2012,hg/ha,22195.0
Crops,Kenya,Yield,Lettuce and chicory,2013,hg/ha,36302.0
Crops,Kenya,Yield,Lettuce and chicory,2014,hg/ha,174750.0
Crops,Kenya,Yield,Lettuce and chicory,2015,hg/ha,97386.0
Crops,Kenya,Yield,Lettuce and chicory,2016,hg/ha,80424.0
Crops,Kenya,Yield,Lettuce and chicory,2017,hg/ha,244325.0
Crops,Kenya,Yield,Lettuce and chicory,2018,hg/ha,240103.0
Crops,Kenya,Yield,Lettuce and chicory,2019,hg/ha,215842.0
Crops,Kenya,Yield,Lettuce and chicory,2020,hg/ha,238346.0
Crops,Kenya,Yield,Lettuce and chicory,2021,hg/ha,317067.0
Crops,Kenya,Yield,Lettuce and chicory,2022,hg/ha,284307.0
Crops,Kenya,Yield,Lettuce and chicory,2023,hg/ha,52667.0
Crops,Kenya,Yield,Lettuce and chicory,2024,hg/ha,45349.0
Crops,Kenya,Yield,Linseed,1961,hg/ha,9912.0
Crops,Kenya,Yield,Linseed,1962,hg/ha,10027.0
Crops,Kenya,Yield,Linseed,1963,hg/ha,9877.0
Crops,Kenya,Yield,Linseed,1964,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1965,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1966,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1967,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1968,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1969,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1970,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1971,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1972,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1973,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1974,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1975,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1976,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1977,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1978,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1979,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1980,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1981,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1982,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1983,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1984,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1985,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1986,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1987,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1988,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1989,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1990,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1991,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1992,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,1993,hg/ha,9956.0
Crops,Kenya,Yield,Linseed,1994,hg/ha,9956.0
Crops,Kenya,Yield,Linseed,1995,hg/ha,9957.0
Crops,Kenya,Yield,Linseed,1996,hg/ha,9958.0
Crops,Kenya,Yield,Linseed,1997,hg/ha,9958.0
Crops,Kenya,Yield,Linseed,1998,hg/ha,9959.0
Crops,Kenya,Yield,Linseed,1999,hg/ha,9959.0
Crops,Kenya,Yield,Linseed,2000,hg/ha,10000.0
Crops,Kenya,Yield,Linseed,2001,hg/ha,9961.0
Crops,Kenya,Yield,Linseed,2002,hg/ha,9961.0
Crops,Kenya,Yield,Linseed,2003,hg/ha,9962.0
Crops,Kenya,Yield,Linseed,2004,hg/ha,9962.0
Crops,Kenya,Yield,Linseed,2005,hg/ha,9960.0
Crops,Kenya,Yield,Linseed,2006,hg/ha,9959.0
Crops,Kenya,Yield,Linseed,2007,hg/ha,9958.0
Crops,Kenya,Yield,Linseed,2008,hg/ha,9957.0
Crops,Kenya,Yield,Linseed,2009,hg/ha,9956.0
